%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1718208080465956996,-0.7794433120000313,1.1976386999999988,11.260080819999969,-0.3108313639999998,-1.1380031969999973,0.016589348
1718208080465967277,-0.7958613120000311,1.1638936999999991,11.283202819999968,-0.3145243639999998,-1.1338401969999974,0.022316348
1718208080466988619,-0.8079233120000311,1.1523106999999988,11.306774819999967,-0.3190583639999997,-1.1293751969999972,0.028438348
1718208080468167249,-0.8070013120000312,1.1484474999999994,11.321713819999967,-0.3252763639999997,-1.1253201969999973,0.034146348
1718208080469346048,-0.7932263120000309,1.152028499999999,11.328982819999968,-0.3320873639999998,-1.120545196999997,0.039853348
1718208080470487876,-0.792080312000031,1.1629294999999988,11.343080819999969,-0.3390063639999998,-1.1149911969999975,0.045168348
1718208080471827621,-0.7824363120000308,1.1836734999999987,11.341605819999968,-0.3460413639999997,-1.1096781969999976,0.050214348
1718208080471836410,-0.7770733120000313,1.2020214999999994,11.332928819999967,-0.3531003639999998,-1.1053201969999975,0.055518348
1718208080472965506,-0.7675203120000309,1.2276954999999987,11.345814819999967,-0.3600713639999998,-1.1017801969999974,0.060021348
1718208080474157233,-0.7747543120000309,1.2437314999999989,11.326601819999969,-0.3673513639999997,-1.0986441969999974,0.063585348
1718208080475378490,-0.7695463120000312,1.252178499999999,11.31421081999997,-0.3732013639999997,-1.0965431969999972,0.0663533479999999
1718208080476657977,-0.7687913120000309,1.2579854999999989,11.30884381999997,-0.3779743639999998,-1.0952731969999976,0.068590348
1718208080476666087,-0.7724093120000313,1.2612264999999991,11.295251819999969,-0.3818903639999997,-1.0949591969999974,0.070295348
1718208080477855128,-0.7760873120000311,1.259495499999999,11.295882819999967,-0.3854233639999997,-1.0948911969999977,0.071336348
1718208080479096715,-0.7714073120000307,1.262619499999999,11.288280819999969,-0.3884713639999998,-1.0959441969999977,0.071839348
1718208080480231136,-0.7584073120000308,1.2704554999999988,11.310473819999968,-0.3908113639999998,-1.097236196999997,0.071814348
1718208080481425296,-0.7495653120000307,1.2611804999999991,11.34688181999997,-0.3933443639999998,-1.0979471969999974,0.071260348
1718208080482692841,-0.7494223120000307,1.2466884999999988,11.375064819999968,-0.3941663639999997,-1.0988051969999977,0.070053348
1718208080482707446,-0.7582363120000308,1.207372499999999,11.425725819999968,-0.3928523639999998,-1.102186196999997,0.0683103479999999
1718208080483901810,-0.7718083120000312,1.155403499999999,11.47666181999997,-0.3890453639999998,-1.1077791969999975,0.066303348
1718208080485140858,-0.7985223120000309,1.085903499999999,11.535533819999968,-0.3830113639999998,-1.1148441969999972,0.064168348
1718208080486364169,-0.8213173120000312,1.0037984999999987,11.602127819999968,-0.3751563639999997,-1.1220791969999973,0.061778348
1718208080487654937,-0.8484113120000312,0.9141694999999992,11.668270819999968,-0.3665043639999998,-1.1284961969999974,0.0590003479999999
1718208080487669843,-0.8757053120000311,0.8439994999999989,11.742021819999968,-0.3571783639999997,-1.1362051969999971,0.056086348
1718208080488824359,-0.8987073120000311,0.7862244999999994,11.800270819999968,-0.3483713639999998,-1.1448601969999974,0.053029348
1718208080490851666,-0.9174533120000312,0.7309354999999991,11.865660819999968,-0.3397593639999997,-1.153698196999997,0.049702348
1718208080490889386,-0.9404473120000314,0.682853499999999,11.915993819999969,-0.3306143639999997,-1.1614841969999974,0.046388348
