%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1718208080465938689,0.1326780318448216,0.0862680085592768,0.0897595459696851,0.0626847821817983,-0.3131398645187311,0.1942154869202706
1718208080466976245,0.1357367620140641,0.0799102611985233,0.0715241877941094,0.1003979797500658,-0.2916382797037327,0.2849711574012034
1718208080468160946,0.1769517951985184,0.1078565017397072,0.129420969455618,0.0992836054759756,-0.1311112429475478,0.1345827643415914
1718208080469339688,0.2525552148823318,0.13701240227108,0.1202320292336427,-0.0174603495265692,-0.0288157900346673,0.1922933974730118
1718208080470471332,0.1600183609674891,0.0955431808372387,0.1090454609849471,0.1006403313454248,-0.2628489215591102,0.2507144180714534
1718208080471754571,0.2100842206235821,0.1109251753315938,0.176652081092788,0.1484077231335576,-0.1100895101890754,0.1472093762921506
1718208080471783042,0.1988287181931969,0.0878943617137158,0.2359207225559196,0.2310067990126505,0.0413537120047419,0.220223831844922
1718208080472950904,0.1730335320265695,0.0929148118565644,0.2775678477768445,0.3137554526583398,-0.0454144377655199,0.3902000979971521
1718208080474140990,0.1802363745617482,0.147638579449024,0.1969010994511221,0.0648025000138714,-0.2356228739280287,0.3616616632955636
1718208080475371008,0.1873948343499588,0.1695234239693843,0.198349629269604,0.0960554878793389,-0.2541950218700471,0.2050329972004
1718208080476638969,0.2309334576696401,0.1182527583242493,0.3320665255893428,0.4931768654249133,-0.0460790230363479,0.1988074117402049
1718208080476651314,0.2451711526296737,0.1013803467062662,0.29540237064231,0.4658612718706135,-0.0793009673219587,0.0046050898944835
1718208080477830234,0.2001743363057468,0.149843483769222,0.299275538569869,0.381955414395494,-0.2912031378910867,-0.1246781526618398
1718208080479089245,0.1105982978392244,0.1432536663681729,0.300197854979398,0.3362534373530305,-0.4130786094935808,0.0230910017618836
1718208080480218129,0.1277740691370351,0.1329937833201041,0.2562225432945615,0.2009900144426794,-0.3527026404190697,0.0304467216959304
1718208080481415264,0.1078652029577849,0.1579919701331587,0.2366147015673862,0.1299543422840787,-0.3277183471742124,0.1348357595256945
1718208080482692471,0.0410827368621826,0.0719411038226766,0.3072686115099098,0.3135418666506485,-0.4279355885556436,0.1930979401465958
1718208080482705206,-0.0477468799071466,0.1570952605089874,0.1486908657966975,-0.1070193579985313,-0.542079824857473,0.2699091567722891
