%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1718275665381446589,0.1676145608301416,0.5000884251893367,-0.0786938078775927,-2.253438088375289,1.1650864972553825,1.3878071405313717
1718275665382627951,0.1261058352774354,0.5152994998300655,-0.1021218273662167,-2.3464428182840664,1.1722979977967236,1.4333960436305957
1718275665383886743,0.0800284763342397,0.5240317237975122,-0.1132238473244428,-2.356006946306277,1.322301722524025,1.644559662504317
1718275665385109073,0.11471990187998,0.5472654471133562,-0.11672268904619,-2.370532365587351,1.288102967633512,1.4312057092406971
1718275665386351042,0.0943001893822112,0.5516286300390142,-0.0825159757473134,-2.344824299523914,1.1270876755528128,1.373398952903999
1718275665386361105,0.0840556778444445,0.4880352361984713,-0.0784765971688552,-2.211269497526774,1.1852638374501974,1.3542305466874005
1718275665387577643,0.0613721616998226,0.502797510536462,-0.0335587120615769,-2.0877649144617743,1.1407006211383104,1.385732791475835
1718275665388802045,-0.0099228638102814,0.4589239213385291,0.0560275765510445,-1.8509961280033589,1.159927610225557,1.5950153474820403
1718275665390027017,0.0060642378030223,0.4911012306409513,0.0248474844527607,-1.955598835201196,0.9619949105632246,1.4391878890047836
1718275665391217733,-0.0798803388327403,0.5524225543958434,-0.0522898250541256,-2.231155562234615,1.022792156973604,1.5170833216666737
1718275665392507113,-0.0300413090469754,0.5121320499904906,-0.0928485007824342,-2.148419746258582,1.038715079378977,1.2746089440853572
1718275665392523078,-0.0245819100051269,0.4715776864618126,-0.0517011578146644,-1.9779408730464427,1.0424883679576764,1.3488140010872185
1718275665393683330,-0.0056676693805054,0.4501014036449993,0.0128830212172149,-1.7928549881470508,1.180897983156075,1.406471310563974
1718275665394904086,-0.0008251674054574,0.492604082360776,-0.0776884540474205,-2.047333384458413,1.1268245972530064,1.2716091273163397
1718275665396135232,-0.0275056683261295,0.4731603947252238,-0.0423154372603918,-1.8762985251810087,1.102185533928271,1.3538676950093915
1718275665397376396,0.0613114089280166,0.456642038147852,-0.0387149487751882,-1.7815948605060747,1.3676627881736736,1.1463858224835315
1718275665397382339,0.0044707360540259,0.4843711245516806,0.0002622565380155,-1.780197069430936,1.3475407848841692,1.2907065096397825
1718275665399114896,0.0765786362332533,0.4965923613472863,0.0510718631550508,-1.6437219834779002,1.3522155547967634,1.1276990892114762
1718275665400350095,0.151360415046317,0.4213704042410243,0.1374884896868339,-1.2963582026665377,1.3296282613233483,1.0030922507804687
1718275665401543335,0.0594516054757664,0.4016639335100243,0.1062561087158106,-1.238340312771893,1.330362601893586,1.1562982883148607
1718275665401554738,0.0470725930433682,0.4171453699152226,0.0654063778020578,-1.2206633521722132,1.3263078452285082,1.1369539698403892
1718275665402761110,0.0221542030557526,0.3562081024641462,0.1192306209905418,-1.0227168751298068,1.137869615656689,1.097193057578561
1718275665403983160,0.0111294505333758,0.3786236865417884,0.066536899369096,-1.1756837333076957,1.13094597402137,0.9913178216998728
1718275665405192697,0.022354477498153,0.385951627482634,0.0579707136086958,-1.1957865769477098,1.1096026163533408,1.0419650588763134
1718275665406454147,0.0536267424532322,0.329172908852915,0.0060239197606593,-1.1403608278188675,1.0971437941808275,0.910998623671418
1718275665406476401,0.1034573584808611,0.2761184792127534,0.0445883830077926,-0.9341156420190508,1.2055981574391763,1.1123231800761602
1718275665407593910,0.0035585498685271,0.3312270745176934,-0.0408378319770043,-1.2332659402035668,1.166663610243959,1.3933420846511742
1718275665408826319,0.0011466414200518,0.3066229853837778,0.0101075276057403,-1.0962343771078928,1.110231498618507,1.4404486974089503
1718275665410032047,-0.0826903283773891,0.2644988857426381,0.1205885953432227,-0.7174248579501001,1.0708666790952068,1.5807488740711084
1718275665411219023,0.0237722645790491,0.3321658376213324,0.0493609528655238,-0.9317335059794274,1.1406198557132612,1.3921169527014
1718275665411960610,0.0068726751117677,0.3343408484726695,0.0665188249309203,-0.9242243171821048,0.9112047812291156,1.1458879888004794
1718275665413625414,0.0717475785474283,0.3275731409530309,0.0861968643852212,-0.938904345831842,0.8822762560701247,1.1666058973070002
1718275665413633689,0.065654617353924,0.2487624066951751,0.0992918217199996,-0.6883033165077733,0.8792064520715481,1.125431590382343
1718275665414907716,0.0379832808398837,0.2207940768877805,0.1436555134007145,-0.5405304152410624,0.8513451140690032,1.2370415642676118
1718275665416035081,0.0936450403012856,0.2269916171933869,0.1096231271619608,-0.6405094216182279,0.8367211747446287,1.0012728483872757
1718275665417252797,0.1821745589370651,0.2014908394839442,0.1549038585147046,-0.5252143443994202,0.8240031779032848,0.662316757756402
1718275665418516498,0.1796933082686848,0.1369095887578931,0.0492646247402132,-0.5537142345337254,0.8049889669403966,0.559045349051886
1718275665418525901,0.177259272778871,0.0634586014698387,0.0831963421425298,-0.2747043723650973,0.8081620389740414,0.5956005165187208
1718275665419700879,0.1262961204458298,-0.0452623318071741,0.1473665697568599,0.033539502087985,0.790209579545019,0.5509652693291737
1718275665420905890,0.1081520771364668,-0.0406296743864375,0.1114535191480702,-0.0599559918863725,0.6197434992867896,0.5385533019112934
1718275665422128218,0.1326920871286817,-0.01140280659227,-0.0321181123414442,-0.376802753644497,0.6268509217055186,0.184354463852789
1718275665423319580,0.1368310250033709,-0.0782377495232682,-0.040020958830432,-0.1594664700250555,0.6507671530851054,0.2218407142845727
1718275665427995734,0.1268978259550026,-0.0756614282989246,-0.0292395188294322,-0.1377995103244523,0.651713549198964,0.3058409202532794
1718275665429688366,0.1262066873014867,-0.1836167313160542,-0.0098521528435089,0.1809857389058416,0.6619852163714818,0.2717306988745941
1718275665429705338,0.1910196397863362,-0.1463424100095922,-0.0554308420196229,0.0540014248531099,0.6323588222235017,0.1701100383020722
