%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1718275665382622083,-0.0016349737971804,0.0061712298905063,0.0005014063653052,-0.1729704310835976,0.2266882550073638,-0.140739341944509
1718275665383892557,-0.0013732694960285,0.0069974270956809,8.164959699403021e-05,-0.1769462266402935,0.2290430947166367,-0.1390074142864047
1718275665385106848,-0.0010057974847341,0.0078753711889328,-0.0003177791987608,-0.1807950744725554,0.2311546533856786,-0.1380645831906446
1718275665386339341,-0.0007410565116587,0.008732589933144,-0.0005594487769129,-0.1843855440374631,0.2325851198818386,-0.1372799330893025
1718275665386350723,-0.0005347785831965,0.0093227762007719,-0.0007701103000458,-0.1873511869329898,0.2341897357034685,-0.1364943261621325
1718275665387572449,-0.000425533352944,0.0099558189143909,-0.0008015729625795,-0.1897786358437333,0.2355841688296524,-0.1355290108715724
1718275665388801885,-0.0005836533483968,0.0104133832208321,-0.0005050813062499,-0.1913009912310961,0.2370188671909837,-0.133748255526499
1718275665390005748,-0.0006671134836827,0.0109889452309487,-0.0003499803530492,-0.1932444451596094,0.2376965067858674,-0.1325583398500732
1718275665391206158,-0.0010560947153437,0.0117797972183957,-0.0004922701010978,-0.1962000195943112,0.2386301639768744,-0.1310537615819016
1718275665392458601,-0.0012289880258918,0.0123964797510598,-0.0007744964257501,-0.1987733377804805,0.2396263064803054,-0.1304345235765633
1718275665392486611,-0.0013657556876655,0.0128530643795342,-0.0008844194161992,-0.2006773989020067,0.2406412953717148,-0.129471401882322
1718275665393666576,-0.0014208977118129,0.0132325687378266,-0.0007513300839396,-0.2019086794396379,0.2421688943036762,-0.1282523614715529
1718275665394891685,-0.00145437579199,0.0137754864152184,-0.0009646409376034,-0.2041403501337045,0.2434525558616131,-0.1275029516900844
1718275665396133943,-0.0015817895783372,0.0142422592171105,-0.0010334889608742,-0.20572400192619,0.2446331753483515,-0.126395726653492
1718275665397367853,-0.0013724560209195,0.0146493779320468,-0.0010862237861524,-0.206994851840369,0.2467762524565446,-0.1260220811470182
1718275665399093032,-0.001388035056376,0.0151638827163399,-0.0009944325777737,-0.2083179930786098,0.2487614640906935,-0.1250325541987079
1718275665399106343,-0.0011381617224612,0.0157199551403392,-0.0007275476433896,-0.2091933833543409,0.2506908144602774,-0.1246051821671001
1718275665400341820,-0.0006339405102684,0.0159934290127488,-0.000167722961813,-0.2088819454057992,0.2524715075799437,-0.1245541404435404
1718275665401517658,-0.0005056213914324,0.0162115210647523,0.0002311934007062,-0.2085386281661058,0.2542088315972504,-0.1238371092608773
1718275665401525748,-0.0004313863272395,0.0165073688147951,0.0004462104389812,-0.2083082051854848,0.2558833852443164,-0.123140896859516
1718275665402758252,-0.0004515089610924,0.016593166000184,0.0008423914138565,-0.2075147698382065,0.2568309664149333,-0.1225387183478246
1718275665403974577,-0.0005076314484792,0.0167911590287617,0.0010143910863404,-0.2074840296675285,0.2577745583456945,-0.1222681938223627
1718275665405178504,-0.0005157727471346,0.0170361842829441,0.0011425084353415,-0.2076602753012153,0.2586598399063353,-0.1217303611091763
1718275665406440986,-0.0004057157805546,0.017089511231014,0.001072255360548,-0.207751941176465,0.2595258897204814,-0.1216181253812613
1718275665406449219,-0.0001190528688736,0.0169793091493703,0.0011517760244473,-0.2072004264117819,0.260819317556236,-0.1206781585021166
1718275665407583238,-0.0002194479206512,0.0171142144889411,0.0009140486461156,-0.207912085578769,0.2619595868291407,-0.1186868270222115
1718275665408825577,-0.0003176115580816,0.0171808887076306,0.0008845342440209,-0.2081813959752236,0.262893397793237,-0.1165880557860425
1718275665410015831,-0.0007116918755911,0.0171200473302876,0.0012647569739987,-0.2071561741435204,0.2637043347704242,-0.114049807836073
1718275665411207069,-0.0006806315768662,0.0173437714968165,0.0013544224414373,-0.2071110810211223,0.2648001361720788,-0.112310606087474
1718275665411952389,-0.0007126088711491,0.0175877333956166,0.0015023452782517,-0.2071495168473148,0.2650604737837558,-0.1115123298017174
1718275665413585591,-0.0005033160556466,0.0178164463256747,0.0017129194966319,-0.2073372701318129,0.2652850459133907,-0.1105956170978597
1718275665413621456,-0.0003312591129324,0.0177676185531677,0.0019584001975208,-0.2066958888312688,0.2655719884088031,-0.1098045369085204
1718275665414899066,-0.0002719693583487,0.0176493908975775,0.0023507591248594,-0.2056579790766119,0.2658254968384336,-0.1085684272636474
1718275665416025020,-1.0926774672704968e-05,0.0175923317858307,0.0025901982788639,-0.2051668755141733,0.2660915247211042,-0.1081980620387259
1718275665417242025,0.0005552158371704,0.017473013109438,0.002981225127373,-0.2043784463620888,0.2663747076668705,-0.1089963157566823
1718275665418482295,0.0010696339089015,0.0171527918227569,0.0029593946543365,-0.2038405305573988,0.2666505469826956,-0.110011113423906
1718275665418497737,0.0015386237011066,0.0166146542037028,0.0030706589430805,-0.202402696627636,0.2669982537541961,-0.1107184444318742
1718275665419675201,0.001788312656542,0.0157458882350511,0.003413387338549,-0.2000287726714567,0.2673306192068909,-0.1114446447837577
1718275665420877741,0.0019591150660541,0.0149856872426234,0.0036041069315174,-0.1982563612628496,0.2670933016705998,-0.1120751552941546
1718275665422094449,0.0022125656530294,0.0144129297662509,0.0032594629716248,-0.1978510818432632,0.2669777333240525,-0.1138724371894226
1718275665423320505,0.0024685781895608,0.0136580139961453,0.0029211765317229,-0.1967352322434452,0.2670315559977068,-0.11531361676902
1718275665427975725,0.0026760157637905,0.0129885241028556,0.0026563082388897,-0.1956839485626259,0.2671591276817947,-0.1162634620333468
1718275665429635472,0.002872982268706,0.0119905230221059,0.0024884381036868,-0.1935962332920069,0.2673856760274901,-0.1172006389401047
1718275665429649446,0.0033001432339911,0.0112198224877462,0.0021717043633297,-0.1921867460288737,0.2675523138282194,-0.1183757818530375
1718275665429659458,0.0037916583307923,0.0105691018903903,0.00197467444581,-0.190947043680668,0.2676192441008524,-0.1194933644408063
1718275665429675911,0.0043175624153212,0.0098716350991304,0.0016751816598973,-0.1896964722381991,0.267629576442249,-0.1207548449286321
1718275665429691285,0.0048745299615993,0.0094987025802498,0.0012347110051808,-0.1895161360359016,0.2681249228939367,-0.1216572150753347
1718275665430709665,0.0053589814562229,0.0089707562537843,0.0010647036531875,-0.1884458294627733,0.2684452160023773,-0.1222889970390574
1718275665430722595,0.0056817943447455,0.0082478105290864,0.0011063593755351,-0.1866203998770443,0.2685589584866778,-0.1222707565153344
1718275665432164348,0.0056579956907504,0.0077182086386842,0.0009899443804633,-0.1854538536372755,0.2685495341498962,-0.121431323478527
1718275665433313294,0.0056747896935442,0.0071352703326248,0.0007632183879312,-0.1846855832317608,0.2688631561293335,-0.1208809826508339
1718275665434559687,0.006127091909242,0.0065915465352541,0.000894279154019,-0.1835592961381916,0.2696746166168311,-0.1202851606899655
1718275665435872904,0.0067104591041628,0.0059547591617377,0.001063652040737,-0.1821309295253284,0.270065846503026,-0.1200144875037642
1718275665435889171,0.0070131858474949,0.0053783979531155,0.0008674034968931,-0.1813214222210746,0.2697960223125492,-0.1189861600032738
1718275665436752488,0.0070638961549507,0.0049055798803692,0.000757583290903,-0.1806580868954754,0.2690109222389122,-0.1175994476559627
1718275665437969462,0.0070753708059598,0.0044529174837648,0.0008604198205779,-0.17979230350349,0.2686575103424578,-0.1155609293688986
1718275665439157071,0.0068492800470042,0.0042713472722945,0.00085001511562,-0.179405927603969,0.2678685070639156,-0.1132953071532902
1718275665441373402,0.0069501757363137,0.0039855000780905,0.0012553470474541,-0.1779569840868914,0.2669260142412959,-0.1125057925128739
1718275665441381778,0.0064984093941305,0.003686926409153,0.0015447421926,-0.1766077195859314,0.2659366830482165,-0.1106431791112659
1718275665442621138,0.0060044294563101,0.003584585527328,0.0015660392380348,-0.1762064098084682,0.2650302810094731,-0.1082557184181657
1718275665442650662,0.0057189381373457,0.0035963265200646,0.0014786453475084,-0.1762705462656152,0.2645565698657474,-0.1057687786933063
1718275665443875730,0.0057053982104201,0.0036241112884744,0.0014899925740993,-0.1761851762620793,0.2643882293632755,-0.1036469297528588
1718275665444966337,0.0057234596112578,0.003465471016632,0.0014677791898906,-0.1757195037391123,0.2643938093905878,-0.1019819974355072
1718275665446161151,0.0055101766675018,0.0033093063281763,0.001107947322956,-0.1756954608146627,0.2641822352547326,-0.0999788852554704
1718275665447317368,0.0048978513555689,0.0033048330627957,0.0006459765083149,-0.1764058344566763,0.2636558938992053,-0.0976333143130782
1718275665448586556,0.0042899393109172,0.003425037478296,0.0002027070135897,-0.1776603436104131,0.2635050214867965,-0.0949728825353587
1718275665448595965,0.0041461168796826,0.0034422826358739,-0.0001987356721079,-0.1783742481650328,0.2636587768703858,-0.0933644879542116
1718275665449805505,0.0040307806954154,0.0034581871480137,-0.0005296243822837,-0.178763402137176,0.2638996565209608,-0.0916750221343134
1718275665451057020,0.0040727897812952,0.0031658032879785,-0.000602851636214,-0.1778437478351389,0.2650667404789079,-0.0905676333107041
1718275665452257817,0.0041576154554024,0.0029274392513684,-0.0008507853261521,-0.1772583269875957,0.2659582790469347,-0.0895389887574555
1718275665453541757,0.0042731927544121,0.0026677420937969,-0.0009644396263941,-0.1764509321862044,0.2665954311019355,-0.0893356609091052
1718275665453549902,0.0044853707238952,0.002461001957073,-0.0010331974324661,-0.1757878272823829,0.2670909901936804,-0.088810353738626
1718275665454755185,0.0042033934632273,0.0022839821436578,-0.0013353184830174,-0.1758870833692201,0.2668171448775283,-0.0873841679583176
1718275665456036815,0.0038788254863994,0.0019179227815806,-0.0013981768133343,-0.1751948854840593,0.2666200620582534,-0.0854564993028705
1718275665457229201,0.0033199231883559,0.001396159207167,-0.0015166772978619,-0.1742660211411951,0.2665167284728472,-0.0835279019442432
1718275665458499608,0.0030659789770624,0.0010288627686166,-0.0016466785441265,-0.1736344530047877,0.2663709080270375,-0.0823658084509363
1718275665459752980,0.002626666212182,0.0006539585079065,-0.0016394973977773,-0.1728581554544925,0.2662572358496641,-0.0811682761189845
1718275665459767616,0.0024455172230719,0.0003883997302728,-0.0017761677248264,-0.1727615996766298,0.2662324781651068,-0.0801406405842099
1718275665461013633,0.0026162402655469,0.0001702329942861,-0.0017616695292945,-0.1727157728095039,0.2661517112156239,-0.0800526063480903
1718275665462230235,0.0025651388948312,-0.0001466327457745,-0.001566199785805,-0.172386113235805,0.2661455549041581,-0.0789017579164994
1718275665464065105,0.0023870996969478,-0.0003882421782388,-0.0014757227113027,-0.1722426391968531,0.2654355600711874,-0.0782480993747163
1718275665465373070,0.0019106465429495,-0.0005339784772034,-0.0012241748106252,-0.1720928792491046,0.265054666829367,-0.0766300311974625
1718275665465403325,0.0015422229458951,-0.0004379022826619,-0.0010083822932287,-0.1725366223272527,0.2642957738836943,-0.0759022959071918
1718275665466670456,0.0011476375550269,-0.0004107451203757,-0.0009325452525875,-0.1729700068542917,0.2639063396899596,-0.0744043457616203
1718275665466691140,0.0005317268022087,-0.0005223094942208,-0.0006134002592291,-0.1727487854044509,0.2632646627083372,-0.0732714165610547
1718275665467766239,-0.0002336728359369,-0.0004426589351527,-0.0003710693993915,-0.17301729034507,0.2624349955076228,-0.0719875645729926
1718275665469062536,-0.0010603719445222,-0.000135469941981,-0.0006271147909973,-0.1746976800001292,0.2615755674696444,-0.0709388222992408
1718275665470256537,-0.0014989002244012,5.862777054567259e-05,-0.0010027882496939,-0.1763979756738761,0.2612418085652778,-0.070412219280736
1718275665471469685,-0.0014586476046996,0.0002286050564474,-0.0016494429140602,-0.1785218011478422,0.2613117498072279,-0.0706392083067504
1718275665472674949,-0.0015893411330727,0.0005285122097257,-0.0021372397369199,-0.1806290966606547,0.2610569801702521,-0.0708863824950372
1718275665472689137,-0.0018518981660967,0.0008327239095372,-0.0025812482504546,-0.1825750913936047,0.2606155609310982,-0.0712466231677338
1718275665473889252,-0.002309268594171,0.00101372173435,-0.002835709999571,-0.1842909889926853,0.2601082559331863,-0.0709882787040747
1718275665475392088,-0.0025490379268465,0.0012626233826076,-0.0031376296791201,-0.1861977118053261,0.2594975764832078,-0.071143683926254
1718275665476801988,-0.0029993713638561,0.0015356538820492,-0.0035449405738059,-0.1879285027879557,0.258751288082589,-0.0707337639341497
1718275665476815247,-0.0031828741354476,0.0015954439578549,-0.0037064696538115,-0.1887204701690901,0.2585849278319279,-0.0707198022355002
1718275665478133804,-0.0032400264218684,0.0019049919658803,-0.0036472785594701,-0.1896998750455728,0.2583015382922378,-0.0709235595505261
1718275665479145970,-0.0034523286810167,0.0022845048252894,-0.003844266025621,-0.1913029473086648,0.2577605314136471,-0.0710454332399366
1718275665480384557,-0.0033155915107082,0.0027137380347106,-0.0042092392013716,-0.1933510053295159,0.2576149390618326,-0.0712344170172183
1718275665481691646,-0.0033008873106315,0.003182495784755,-0.0043728397012526,-0.1950512763632527,0.2571424032028997,-0.0717317613935819
1718275665481713725,-0.0034774560786157,0.0036957642362035,-0.0047723114393822,-0.1971779454457792,0.2564816144289712,-0.0720267098250733
1718275665482841763,-0.0034680832412514,0.0042475534150689,-0.0052858867026988,-0.1997909984225246,0.2556473050019095,-0.0727122013553525
1718275665484036050,-0.003394793349615,0.004736798490313,-0.0055759384640379,-0.2017538375148151,0.2548060430968856,-0.0733454790191574
1718275665485258664,-0.0035656774251824,0.0051544669055764,-0.0061401063454464,-0.2037181670185308,0.2535270673599976,-0.0739426802637192
1718275665486461130,-0.0038730470966843,0.0054833077160731,-0.0066111253591042,-0.2054641888473273,0.2523653048696406,-0.0738318644167748
1718275665486472096,-0.0041409402680445,0.005765477184344,-0.0069145201695587,-0.2072394552621632,0.251509393995536,-0.0736650467931601
1718275665487696912,-0.0044138903024243,0.006065848036475,-0.007359750996422,-0.2091601989966361,0.2502323466379599,-0.0736503151483006
1718275665488960250,-0.0044508968494891,0.0064523343047184,-0.0076009143337542,-0.2107202675036046,0.249234900714352,-0.0744575001225863
1718275665490210853,-0.0046679097213042,0.0067696331699987,-0.0075014212080678,-0.2114272864554661,0.2484698776554506,-0.0741091637775384
1718275665491427908,-0.005037036770483,0.007137718928207,-0.0074507233314778,-0.2124883265862032,0.2477258668608835,-0.0737197510566835
1718275665492741740,-0.0052368229618333,0.0074995470407475,-0.0072248313286476,-0.2133144401543035,0.2471866060375317,-0.0732826545158364
1718275665492749617,-0.0055437850515394,0.0078611407840735,-0.007259523815752,-0.214694581824236,0.2463554869271489,-0.0728877228631755
1718275665493980976,-0.0055361122144183,0.0080596595947215,-0.0069478170457042,-0.2150407814966894,0.2457204462887448,-0.0737542350094181
1718275665495279806,-0.0054067069458631,0.0083723191834735,-0.0065719437527059,-0.2152940145525953,0.2453312900944174,-0.0748842489109989
1718275665496491110,-0.0052426939568593,0.0089279892124124,-0.0065321591122819,-0.2168032950429926,0.2451306659971997,-0.0761890498330959
1718275665496501859,-0.0049888779923776,0.0095101578612602,-0.0067082507388649,-0.218823505454986,0.2450620027342341,-0.0780049883603314
1718275665497753340,-0.0046849480278437,0.0099938970741351,-0.0069207965273686,-0.2206187291575686,0.2445293128548185,-0.0796752080032599
1718275665499253202,-0.0043352597906327,0.0105151690457813,-0.0072607893691405,-0.2225007205899261,0.2441545110400176,-0.0815114545001302
1718275665500180403,-0.0041394553883045,0.0109329865010526,-0.0073250810465345,-0.2237950147235827,0.2443911500472728,-0.082287278967065
1718275665501512258,-0.0042025361737594,0.0113863529002949,-0.0075225632142701,-0.2253221606703951,0.2445228255095839,-0.0820534367904403
1718275665501520682,-0.004436303976394,0.0118461973648238,-0.0078270653958513,-0.2267872341591827,0.2446262633814873,-0.0822281714094703
1718275665502725884,-0.004644668775582,0.0122093692983669,-0.0078063222853002,-0.2273605841814866,0.2447673687591684,-0.0824010995021337
1718275665503949696,-0.0051086885506328,0.0126025877045367,-0.008106537375108,-0.2284231626353221,0.244297639619429,-0.0823749683279659
1718275665505166847,-0.0056747044981894,0.012801448582717,-0.0080440480828601,-0.2284712754148161,0.2435729254283516,-0.0828632254465722
1718275665506378088,-0.0060968719822075,0.0127127042049513,-0.0076280275434431,-0.2273415215775626,0.2432300083885827,-0.0839438066585618
1718275665507587082,-0.0064265531036122,0.0126180220031241,-0.0072993679766098,-0.2261994439303609,0.2430116357466973,-0.085796420542468
1718275665507607476,-0.0071082178126811,0.0127257806342357,-0.0067818308116503,-0.2249958205592567,0.2423943372295933,-0.0871983471625108
1718275665508809983,-0.0075688156386111,0.0126018600054586,-0.0061817029552407,-0.223332334498047,0.2420165647123204,-0.0879180738785138
1718275665510064747,-0.0079392462817558,0.0125829445918081,-0.0057239572101542,-0.2222946315513807,0.2418223504242769,-0.0886390543814519
1718275665511316152,-0.0080077883905395,0.0124725719802187,-0.0051559939969796,-0.2206461314542429,0.2423044976951893,-0.0887939152165281
1718275665512553369,-0.0082782210050695,0.0123679008368911,-0.004669378133262,-0.2192169910245783,0.2427058750981539,-0.0886145435319096
1718275665512562797,-0.0086921618208269,0.0122449895916094,-0.0042201692740426,-0.2178272399239516,0.2430335217024627,-0.0879192508256845
1718275665513868947,-0.008983762576561,0.012531851253203,-0.003871835935884,-0.2174695430384891,0.2430890553550826,-0.0875883050877835
1718275665515813228,-0.0089438487609993,0.0127945585353596,-0.0032602641553152,-0.2164710643909039,0.2431521469323351,-0.0875640090462318
1718275665515823619,-0.0087524603769345,0.013023255041178,-0.0027136683928611,-0.2155351087141211,0.2437467792485706,-0.0877053282487833
1718275665517014716,-0.008676960265952,0.0131705106549874,-0.002306350060978,-0.2147743540610809,0.2440511801435696,-0.086858317415468
1718275665518241937,-0.0084416630059219,0.0134474157674998,-0.0020152195606906,-0.2144343152629977,0.2450041619023216,-0.0864305567980042
1718275665519435940,-0.0080402803730017,0.0137294845048443,-0.001580618403428,-0.2139599009836771,0.2461357656827173,-0.0856114526688749
1718275665520693283,-0.0075112893051857,0.0137955948702068,-0.000965285956569,-0.2128167407948463,0.2474078448792716,-0.0847759646030502
1718275665520708570,-0.007091900029686,0.0136826126384839,-0.0004212065951996,-0.211556802334523,0.2487780072801701,-0.0833078642114296
1718275665521939698,-0.0066706765314883,0.0132569331850834,-0.0002527537537341,-0.2103032694099226,0.2495781896816553,-0.0822817885503056
1718275665523164650,-0.0062004280780595,0.0126612526843112,3.774184339750547e-05,-0.2087085322910593,0.2498869105254166,-0.0818513572505003
1718275665524388006,-0.00577609743596,0.0120444506912599,0.0004529368898876,-0.2065243025472344,0.2500372155321375,-0.0811230708392565
1718275665525664310,-0.0056430157831295,0.0114674730758036,0.0006534019199112,-0.2045490552251097,0.2500146213061034,-0.0800220574900408
1718275665525680240,-0.0056095720246118,0.0108040757581189,0.0009157696452299,-0.2023283213530691,0.250472245071964,-0.0778872123831131
1718275665530288619,-0.0058476378803914,0.0102906808631087,0.0011548204637119,-0.2005350723102929,0.2507460845122313,-0.0757141055815503
1718275665531545243,-0.006154711592799,0.0099235290193387,0.001333282323801,-0.1991143749667897,0.2507916248496478,-0.0734807949905551
1718275665531558660,-0.0063203549305036,0.009417822565086,0.0016527496405585,-0.1972268487037936,0.2513032863468488,-0.0710714209788511
1718275665531570495,-0.0063776732365388,0.0090626937468607,0.0021288923317719,-0.1952491069171384,0.2516452234048544,-0.0692917426262064
1718275665531585170,-0.0062398422491881,0.008504544321498,0.0023911898520169,-0.1931607427722561,0.2519027815764237,-0.0683294436445715
1718275665531601953,-0.0060423820766834,0.0079439298946908,0.0026962429971162,-0.1909799137897665,0.2518611073442783,-0.0672559153519515
1718275665532781339,-0.0056390964186019,0.0074521805765778,0.0026263062127128,-0.1899755119431043,0.2517994927652998,-0.0674376717125801
1718275665534267672,-0.0053853704285039,0.0071589034555318,0.0025864504603788,-0.1890959497231901,0.2516286450286726,-0.0668269420689505
1718275665535546215,-0.0054039765618831,0.0067221706517345,0.0023520864028844,-0.1883830320749921,0.2513690771624711,-0.0656418902862792
1718275665535557477,-0.0051586891446494,0.0059034886701218,0.00253614732987,-0.1862238685496697,0.2518187491413157,-0.064391176517813
1718275665536820090,-0.0052253415774456,0.0050267197269378,0.0022882714062055,-0.1848551139872357,0.2520792567513939,-0.0628393693187725
1718275665538044030,-0.0053228689542683,0.0044072980884935,0.0019400791872519,-0.1842484011426095,0.2520798922772889,-0.0621682888752895
1718275665539292434,-0.0055443969509062,0.0038782304800263,0.0018429436894942,-0.1835104217090148,0.2519488016054267,-0.0618497505602164
1718275665540548681,-0.0056830580861964,0.0033216595932293,0.001782544841601,-0.1826078556132586,0.2515998015180885,-0.0612294484994037
1718275665540558953,-0.0054341553727381,0.0027310273506093,0.0013887526362337,-0.1819515929390672,0.2517668767549609,-0.0608725103143726
1718275665541861361,-0.0053461966648808,0.0020346677077678,0.0010299056928628,-0.1809424854126054,0.2516208794805667,-0.0606424417872574
1718275665543102470,-0.0054232058138562,0.0012934570703667,0.0005827843209835,-0.1798777435151487,0.2513871030204206,-0.0601824751154999
1718275665544363435,-0.0054554863507854,0.0010034651407633,-0.0002111476458717,-0.1803803851425365,0.2514933886110542,-0.059134699107579
1718275665545507797,-0.0053159727018474,0.0007973683905371,-0.0010567456147527,-0.1813436699175926,0.2517765220972994,-0.0584629531532441
1718275665545540628,-0.0051355282481074,0.0001313688084635,-0.0017716190695856,-0.1811127011075763,0.2517250140062024,-0.0584288414691376
1718275665546740742,-0.0051994195225708,-0.0005877179722292,-0.0025558269052953,-0.1808893750132342,0.2514751403436975,-0.0584702779931242
1718275665547946057,-0.0058334306325618,-0.0011683053894207,-0.0034655842300207,-0.1812987844905139,0.2510810119204938,-0.0573972861054932
1718275665549168925,-0.0061727082959088,-0.0018277164819911,-0.0040532703275561,-0.1813048135685475,0.2512019529806638,-0.0561447615932903
1718275665550391009,-0.0064771757765273,-0.002105571523021,-0.0047696490782586,-0.1822770695883815,0.251488774107114,-0.0553109386583418
1718275665550406943,-0.0066703808223553,-0.0021955925328464,-0.0057595560266061,-0.1838002983941706,0.2519028832018361,-0.0547820954620974
1718275665551590111,-0.0066570109320534,-0.0025256809395261,-0.0064043125882872,-0.1841810263352042,0.2520999435334761,-0.0548935275667328
1718275665552772954,-0.006927128622149,-0.0028845494369052,-0.0070730219953614,-0.1844317349966084,0.2515213398604531,-0.054637939347343
1718275665553977082,-0.0069546915116667,-0.0033567390356594,-0.00744665307188,-0.1840290395695641,0.2510544405585341,-0.0545214945285365
1718275665555230517,-0.0066339733800082,-0.0038432488910559,-0.0078360428355426,-0.1836293044057198,0.2506734186879892,-0.0551165812675161
1718275665556477655,-0.0061131198784728,-0.0040846256396225,-0.0080545779106903,-0.1834033491059222,0.2501813059594196,-0.0575285094897363
1718275665556500852,-0.0061906889912832,-0.004447622713352,-0.0077187593153311,-0.1816532538796729,0.2493895070075985,-0.0586176297382374
1718275665557687338,-0.0062618910454266,-0.0048352381728476,-0.0077343735358995,-0.1802868093265997,0.2488519681137602,-0.0596785605571613
1718275665558936387,-0.0062354399308275,-0.0052982183248344,-0.0078662778282215,-0.1790240013359341,0.2485605757704892,-0.0609681908125438
1718275665560172384,-0.0061570127412001,-0.0056168196124525,-0.0077189868207731,-0.1776879502280495,0.2483821074140743,-0.0620141461740443
1718275665561655495,-0.0060847293268233,-0.0057081913240388,-0.0076931198635867,-0.1770166902970886,0.2482820805717074,-0.0633946756209027
1718275665561666754,-0.0060105732569943,-0.0057521658702837,-0.0071783635859397,-0.1759240884731339,0.2482387348135079,-0.0648583498284253
1718275665562560763,-0.0059497509918487,-0.0056857501906356,-0.0066980485626255,-0.1752756636868426,0.2481737565354606,-0.0663333296211188
1718275665563805278,-0.005844718321666,-0.0055720493081241,-0.0066603039109237,-0.1752959554605825,0.2481935371420705,-0.0679547170016791
1718275665565089866,-0.0056153935439319,-0.0054982081927911,-0.0064544445745102,-0.174808252777767,0.2481303464279515,-0.0693696458155833
1718275665566784203,-0.0054015263107386,-0.00553001101542,-0.0059028293094311,-0.1736001288716896,0.2479723353675803,-0.0709045166999081
