%time,field.layout.data_offset,field.data0,field.data1,field.data2
1718277695131189047,0,-0.0703154280781745,0.6753862500190735,9.786470413208008
1718277695132425537,0,-0.0727685615420341,0.6739155650138855,9.786554336547852
1718277695132440451,0,-0.0753114745020866,0.6721755862236023,9.786654472351074
1718277695133632209,0,-0.0779136717319488,0.6705687046051025,9.786744117736816
1718277695135420754,0,-0.0805055275559425,0.6689870953559875,9.786831855773926
1718277695136808894,0,-0.0831416100263595,0.6673752069473267,9.786919593811035
1718277695136827852,0,-0.0857825651764869,0.6656661033630371,9.787013053894045
1718277695138169182,0,-0.0883976742625236,0.664084255695343,9.787097930908203
1718277695139513723,0,-0.0910861268639564,0.6624727249145508,9.787181854248049
1718277695139522878,0,-0.0937651246786117,0.6608151793479919,9.78726863861084
1718277695140683853,0,-0.0964652746915817,0.6589754819869995,9.78736686706543
1718277695142015694,0,-0.0991648510098457,0.6571952700614929,9.78745937347412
1718277695143233941,0,-0.1018564403057098,0.6553206443786621,9.787557601928713
1718277695144520156,0,-0.1046196222305297,0.6534387469291687,9.787653923034668
1718277695144529568,0,-0.1074314564466476,0.6516655087471008,9.787741661071776
1718277695145693288,0,-0.11024671792984,0.6496956944465637,9.787841796875
1718277695148805176,0,-0.1130713745951652,0.6476553082466125,9.787944793701172
1718277695149835078,0,-0.1186938658356666,0.643697202205658,9.78813934326172
1718277695149845323,0,-0.1215202435851097,0.6417437195777893,9.788232803344728
1718277695150942770,0,-0.1243625059723854,0.6398033499717712,9.788324356079102
1718277695162374532,0,-0.127191886305809,0.6377195119857788,9.788423538208008
1718277695164985401,0,-0.1299968510866165,0.6357002854347229,9.788517951965332
1718277695165003137,0,-0.1328882873058319,0.6336103081703186,9.788614273071287
1718277695165010838,0,-0.1357720345258712,0.6315755248069763,9.78870677947998
1718277695165032089,0,-0.1385706067085266,0.6294193863868713,9.788805961608888
1718277695165055929,0,-0.1413583606481552,0.6272783279418945,9.788904190063477
1718277695165087469,0,-0.1441219449043274,0.6251739859580994,9.7889986038208
1718277695165097631,0,-0.1469499319791793,0.6229966878890991,9.789094924926758
1718277695165109028,0,-0.1497614234685897,0.6208556890487671,9.789188385009766
1718277695165129859,0,-0.1525157690048217,0.618638813495636,9.789286613464355
1718277695165152919,0,-0.1552951782941818,0.6163688898086548,9.789385795593262
1718277695165172371,0,-0.1580443233251571,0.6141871809959412,9.78947925567627
1718277695165859520,0,-0.1607913076877594,0.6119784712791443,9.789572715759276
1718277695165868427,0,-0.1635304540395736,0.6097812652587891,9.789664268493652
1718277695165874692,0,-0.1662092059850692,0.6075034141540527,9.78976058959961
1718277695167024951,0,-0.1689228415489196,0.6051762104034424,9.7898588180542
1718277695168201545,0,-0.1716057509183883,0.6030284762382507,9.789944648742676
1718277695169532198,0,-0.1742295920848846,0.6006608605384827,9.790043830871582
1718277695169542022,0,-0.1768617182970047,0.598366916179657,9.790136337280272
1718277695170654883,0,-0.1794948428869247,0.5961444973945618,9.790224075317385
1718277695171793388,0,-0.182132601737976,0.5937987565994263,9.790318489074709
1718277695173049014,0,-0.1848351061344146,0.5914914608001709,9.790407180786133
1718277695174249182,0,-0.1874125152826309,0.5893396139144897,9.790488243103027
1718277695175513277,0,-0.1899686604738235,0.58725506067276,9.790563583374023
1718277695175522290,0,-0.1925640851259231,0.585115909576416,9.790641784667969
1718277695176631009,0,-0.1951703429222107,0.5829697847366333,9.79071807861328
1718277695177829166,0,-0.1977525353431701,0.5808384418487549,9.79079246520996
1718277695179038077,0,-0.2002680152654647,0.578842282295227,9.790860176086426
1718277695180262530,0,-0.2027969807386398,0.5767905712127686,9.790928840637209
1718277695181580576,0,-0.2052710205316543,0.5748206377029419,9.790992736816406
1718277695181594869,0,-0.2077936828136444,0.5726960301399231,9.791064262390137
1718277695183313909,0,-0.2103695422410965,0.5705488920211792,9.79113483428955
1718277695184559502,0,-0.2127998173236847,0.5686216354370117,9.791193962097168
1718277695184582158,0,-0.2152812182903289,0.5667527914047241,9.791248321533203
1718277695185663663,0,-0.2177283316850662,0.5647189021110535,9.791312217712402
1718277695186867424,0,-0.2201863825321197,0.562693178653717,9.791373252868652
1718277695188997860,0,-0.222646415233612,0.5607414841651917,9.79142951965332
1718277695190364075,0,-0.2250595390796661,0.5587038397789001,9.791491508483888
1718277695190377188,0,-0.2274422645568847,0.5567446351051331,9.791547775268556
1718277695191646416,0,-0.2298459410667419,0.5547143220901489,9.791606903076172
1718277695191655333,0,-0.2322109192609787,0.5526119470596313,9.791669845581056
1718277695192731974,0,-0.2347048670053482,0.5504890084266663,9.791729927062988
1718277695193921937,0,-0.23712258040905,0.5485497713088989,9.791780471801758
1718277695195175920,0,-0.2395355403423309,0.5464802384376526,9.791837692260742
1718277695196744292,0,-0.2419373542070388,0.5443779826164246,9.791895866394045
1718277695197654485,0,-0.2443463653326034,0.5423163771629333,9.791950225830078
1718277695197674074,0,-0.2468684017658233,0.5403481125831604,9.791996002197266
1718277695198850003,0,-0.2493852525949478,0.5384199619293213,9.792037963867188
