%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1718270149366065633,-0.0022420014548513,0.0111180291272247,-2.333791892575668e-05,-0.2080310607551882,0.2559451402936761,-0.0735806672700597
1718270149366076982,-0.0020665817930899,0.0115562397910914,-0.0002162468412923,-0.2097537574669597,0.2555209564972797,-0.0749161598300292
1718270149367291780,-0.0015585445601425,0.0118747194962174,-0.0005772001124177,-0.2113296307243388,0.2553969414029398,-0.0766575603078313
1718270149368512876,-0.0009548128844199,0.0120455821726468,-0.0007228780320155,-0.2120267022280117,0.2549627412321283,-0.078236345298846
1718270149369735493,-0.0006771153629085,0.0119509161292353,-0.0007327151706968,-0.2119870461603601,0.2544590573904328,-0.0792528140560433
1718270149370930950,-0.0002604430357703,0.0118934386589988,-0.0004832555970228,-0.2119197411519456,0.2537937352673811,-0.0809711503891951
1718270149372234614,-0.0002024120480137,0.0118482937695682,-0.0004964868876904,-0.2120294826666621,0.2531288689725275,-0.0819571486969939
1718270149372271835,-0.0004014754187566,0.0113244336083033,-0.0002752123422035,-0.2109878874472385,0.2524448127145424,-0.0825621232778515
1718270149373406924,-0.0008910113296686,0.0106866984273745,-4.254700516903576e-05,-0.2097899269618398,0.2514219735836355,-0.0832745879895772
1718270149374620126,-0.0013714958946173,0.0103072897192339,0.0001558975449988,-0.2093847773191147,0.249534726676997,-0.0849082651911885
1718270149375785030,-0.0020467108371432,0.009977917530923,-9.342540389069288e-05,-0.2097120433996004,0.2475734558210365,-0.0860054489237561
1718270149377008327,-0.0026273151419582,0.0094942837217808,-0.0003771391600103,-0.209438184764585,0.2457778762516874,-0.0874573331893625
1718270149377015826,-0.0031690923207515,0.0090843032825914,-0.0006991830991812,-0.2092520005780337,0.2441532647384866,-0.0889417658829262
1718270149378245437,-0.0035451808555958,0.0085488030301099,-0.0011768079337854,-0.2089883528633316,0.2426628062728753,-0.0902392357592659
1718270149379521049,-0.0038815183031337,0.0081271766684714,-0.0014961106398219,-0.2086410152069561,0.2413114136155155,-0.0912185271305771
1718270149380816215,-0.0044484373770095,0.0076743203430706,-0.0017342995299175,-0.208020608854949,0.2399258868457864,-0.0915380451468265
1718270149381946182,-0.0050304357983459,0.0070504514545046,-0.0019333125358463,-0.2067919886409161,0.2386611230375243,-0.0922054799187864
1718270149383262062,-0.0059380219593887,0.00620994335572,-0.0020140446855879,-0.2050360064711684,0.2374662605128521,-0.0923643278216983
1718270149383273591,-0.0065121630509067,0.0054081126205025,-0.0021065832713667,-0.2033066166991441,0.2363880670837252,-0.0932582976512828
1718270149385424544,-0.0068029931288453,0.004512476690326,-0.0024672841074014,-0.2020315263545235,0.2359135785526968,-0.0936507636981564
1718270149385457169,-0.0073808864253635,0.0035393315378691,-0.0028691973765554,-0.2005952943944039,0.2353083659204696,-0.0938457371668075
1718270149386576812,-0.0079354923169301,0.0026966158546539,-0.0032973382273539,-0.1995062701639529,0.2340169552232781,-0.0941349271011443
1718270149387796033,-0.008176677812395,0.001689119675223,-0.0035421057048664,-0.197771149041331,0.23306740205206,-0.0944325298472266
1718270149389007242,-0.0085283518202704,0.0004432177655054,-0.0035558186099491,-0.1949824147941641,0.2324386402106841,-0.0940991499185676
1718270149390422040,-0.0087947373112863,-0.0004673657071849,-0.0035949399498555,-0.1928447057804741,0.2319783000419133,-0.0933049345137649
1718270149390459297,-0.009217703809989,-0.0012260371790326,-0.0039754132739417,-0.1919071376329066,0.2315659627420575,-0.0919724070645068
1718270149391400234,-0.0097699726131983,-0.0019824313289462,-0.0043503851916662,-0.190877129913121,0.2306992713012826,-0.09071932453071
1718270149392724521,-0.0102383806704828,-0.0029680412717189,-0.0042880971120111,-0.188820815057785,0.2301129561577729,-0.0895208760646874
1718270149396671228,-0.010846631394041,-0.003951525360589,-0.0044574504446564,-0.1870854572631966,0.2297144150735324,-0.0879832713845804
1718270149396702184,-0.0114200273480367,-0.0048521702144962,-0.0045775984063855,-0.1851452316092276,0.2293407467734457,-0.0869395885698664
1718270149398015244,-0.0118693557709092,-0.0055771872983069,-0.0049619511808645,-0.1841892474497634,0.2290668706486389,-0.0865041386388474
1718270149398023334,-0.0120423811687066,-0.0060912508750896,-0.0056720679410893,-0.18425311917079,0.2288830279896362,-0.0873184356359613
1718270149398034202,-0.0121915351226398,-0.0068467273671271,-0.0059914315071253,-0.1833702410112906,0.2286808490517841,-0.0884272944650443
1718270149399081032,-0.0122874180608135,-0.0076500122436046,-0.0064710317302335,-0.182773382672522,0.2288517407805738,-0.0890965562816153
1718270149399100776,-0.0124772506207951,-0.0082275265748876,-0.007190746763895,-0.1827781435081704,0.2293000955949325,-0.089651797627728
