%time,field.layout.data_offset,field.data0,field.data1,field.data2
1718276884378022324,0,-0.2114973962306976,0.1928735375404358,9.80582332611084
1718276884379246777,0,-0.2139767259359359,0.1909766942262649,9.805806159973145
1718276884380507378,0,-0.2164963334798813,0.1892834156751632,9.805784225463867
1718276884381778253,0,-0.219054713845253,0.1875594854354858,9.805760383605955
1718276884383079497,0,-0.2215546518564224,0.1857347637414932,9.805739402770996
1718276884383087513,0,-0.2240256816148758,0.1839555352926254,9.805716514587402
1718276884384252641,0,-0.2265287786722183,0.1820146888494491,9.805694580078123
1718276884385510678,0,-0.2290678024291992,0.1801800578832626,9.805669784545898
1718276884386722873,0,-0.2315640300512313,0.1783857494592666,9.805644035339355
1718276884387898308,0,-0.2340876162052154,0.1766317039728164,9.80561637878418
1718276884387922399,0,-0.2365152835845947,0.1747282594442367,9.805591583251951
1718276884389140232,0,-0.2390752434730529,0.1730269938707351,9.805560111999512
1718276884390391242,0,-0.241681307554245,0.1712769716978073,9.805526733398438
1718276884391599511,0,-0.2442563325166702,0.1695837527513504,9.805492401123049
1718276884392847975,0,-0.2468632906675338,0.1678188890218734,9.80545711517334
1718276884392879435,0,-0.2494738847017288,0.1659628003835678,9.80542278289795
1718276884394062695,0,-0.252012699842453,0.164258986711502,9.805386543273926
1718276884395308270,0,-0.2546089887619018,0.1625092476606369,9.80534839630127
1718276884396596373,0,-0.2571926712989807,0.1606976687908172,9.80531120300293
1718276884397832028,0,-0.2597469687461853,0.1588312536478042,9.80527400970459
1718276884399030114,0,-0.2623252868652344,0.1568334102630615,9.805237770080566
1718276884399048963,0,-0.2648442685604095,0.1549454927444458,9.805200576782228
1718276884400254227,0,-0.267462819814682,0.1530978381633758,9.805157661437988
1718276884401460156,0,-0.2699939310550689,0.1512689739465713,9.805116653442385
1718276884402657513,0,-0.2725474536418915,0.1492186486721038,9.80507755279541
1718276884403906251,0,-0.2750642001628876,0.1472445130348205,9.80503749847412
1718276884403917092,0,-0.277596116065979,0.1452748328447342,9.8049955368042
1718276884407603247,0,-0.2801066637039184,0.1431863456964492,9.804954528808594
1718276884408781316,0,-0.2826120257377624,0.1412657797336578,9.80491065979004
1718276884408803593,0,-0.2851308584213257,0.1391809731721878,9.8048677444458
1718276884408816240,0,-0.2876345813274383,0.1370425671339035,9.804824829101562
1718276884409958009,0,-0.2901209592819214,0.1348949521780014,9.804780960083008
1718276884409966825,0,-0.2926748394966125,0.1329514533281326,9.804731369018556
1718276884411588950,0,-0.2951556742191314,0.1307235211133957,9.8046875
1718276884412834960,0,-0.2976977825164795,0.1284167617559433,9.804640769958496
1718276884414020955,0,-0.300200343132019,0.1262666434049606,9.804593086242676
1718276884414050643,0,-0.3026776909828186,0.1241026893258094,9.80454444885254
1718276884415258310,0,-0.3051874041557312,0.1219300106167793,9.80449390411377
1718276884416298787,0,-0.3076916038990021,0.1196024194359779,9.804444313049316
1718276884417502518,0,-0.3101272284984588,0.1172626614570617,9.80439567565918
1718276884418712674,0,-0.3125948011875152,0.1149650290608406,9.804344177246094
1718276884419971077,0,-0.3150554895401001,0.1127933114767074,9.804290771484377
1718276884419995685,0,-0.3174856305122375,0.1104801297187805,9.804238319396973
1718276884421190606,0,-0.3199102878570556,0.1081205084919929,9.80418586730957
1718276884422503178,0,-0.3222805261611938,0.1056824475526809,9.8041353225708
1718276884423774601,0,-0.324657142162323,0.1033647805452346,9.804081916809082
1718276884424993213,0,-0.3270531296730041,0.1009784117341041,9.80402660369873
1718276884425008492,0,-0.3294606506824493,0.0985323190689086,9.80397129058838
1718276884426201689,0,-0.3318220973014831,0.0962357074022293,9.803914070129396
1718276884427439816,0,-0.3341557681560516,0.0939666703343391,9.80385684967041
1718276884428645415,0,-0.3365404009819031,0.091600976884365,9.803797721862791
1718276884429925893,0,-0.3389691710472107,0.0893305093050003,9.80373477935791
1718276884429933788,0,-0.3413403034210205,0.0870371609926223,9.80367374420166
1718276884431171036,0,-0.3437395691871643,0.084850788116455,9.803608894348145
1718276884432390155,0,-0.3460878729820251,0.0826863646507263,9.803544998168944
1718276884433604031,0,-0.3484068512916565,0.0804471373558044,9.803481101989746
1718276884435571028,0,-0.3507797718048095,0.0783594772219657,9.80341339111328
1718276884435586230,0,-0.3531259298324585,0.0760214924812316,9.80334758758545
1718276884436773240,0,-0.3554535210132599,0.0739490240812301,9.803278923034668
