%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1718276884373081308,-0.1066844429999932,0.0654804379999904,7.446166777000056,-0.0393601139999984,-0.0002343860000014,-0.0009907969999999
1718276884374769684,-0.106860442999993,0.0555794379999901,7.423456777000055,-0.0383851139999984,-0.0013593860000015,-0.001128797
1718276884375712146,-0.0983624429999937,0.0507534379999899,7.416690777000056,-0.0386801139999984,-0.0013303860000014,-0.0005987949999999
1718276884376926257,-0.0852194429999937,0.0585924379999901,7.416671777000057,-0.0412451139999984,-0.0007293860000014,-0.0002137949999999
1718276884378185222,-0.0803464429999936,0.0665984379999899,7.408736777000057,-0.0446731139999984,0.0004856179999985,0.000169205
1718276884378203618,-0.0799784429999934,0.0768144379999903,7.407703777000059,-0.0467451139999984,0.0004816139999985,-0.0001107949999999
1718276884379640822,-0.0882384429999935,0.0918174379999899,7.392078177000059,-0.0480901139999984,-0.0003103860000014,-0.0001257949999999
1718276884380683420,-0.0838674429999933,0.1092244379999906,7.3698801770000575,-0.0492131139999984,-0.0011373860000015,0.000393205
1718276884381965317,-0.0709824429999938,0.1315284379999901,7.355074177000056,-0.0505081139999984,-0.0014433860000014,0.000780205
1718276884383272600,-0.0535244429999935,0.1662684379999901,7.323913177000059,-0.0529781139999984,-4.438600000146757e-05,0.000638205
1718276884383284181,-0.0233744429999934,0.2032834379999904,7.314683177000059,-0.0549961139999984,0.0027096179999985,-0.0001547949999999
1718276884384597149,0.0065875470000063,0.2204704379999904,7.307246227000057,-0.0559391139999984,0.0062386179999985,-6.796999999999793e-06
1718276884385670197,0.0533115570000063,0.2276704379999898,7.300632177000057,-0.0559331039999984,0.0099466139999985,0.000414205
1718276884386906700,0.0914345570000067,0.2249414379999905,7.287010177000057,-0.0551571039999984,0.0135156139999985,0.001105205
1718276884388095907,0.1211875570000069,0.2222724379999905,7.294693177000059,-0.0547971039999984,0.0171916139999985,0.000997205
1718276884388107618,0.1466715570000065,0.2169614379999906,7.309901177000059,-0.0538011039999984,0.0223076139999985,0.000772205
1718276884389306159,0.1676605570000061,0.1991134379999901,7.303621177000056,-0.0511971039999984,0.0274846139999985,0.001090205
1718276884390549084,0.1883605570000069,0.1711954379999903,7.312725177000058,-0.0471741039999984,0.0320366139999985,0.001279205
1718276884391780949,0.2089985570000062,0.1434384379999901,7.306589177000058,-0.0433721039999984,0.0341936139999985,0.001448205
1718276884393178336,0.2341165570000064,0.1331724379999901,7.314741177000058,-0.0413401039999984,0.0356526139999985,0.001337205
1718276884393202870,0.2553965570000062,0.1355474379999899,7.314459177000058,-0.0413451039999984,0.0376616139999985,0.001083205
1718276884394249030,0.2767165570000066,0.1477664379999899,7.314308177000059,-0.0416721039999984,0.0396586139999984,0.000961205
1718276884395502604,0.2936315570000062,0.1624090379999897,7.306900227000056,-0.0415260989999984,0.0399356139999985,0.000963205
1718276884396783544,0.297587557000006,0.1695900379999901,7.292113227000056,-0.0403520989999984,0.0382296139999985,0.000957205
1718276884398050852,0.2888615570000061,0.1744100379999905,7.246643177000059,-0.0391891039999984,0.0356746439999985,0.000812205
1718276884398059458,0.2887735570000068,0.1892450379999902,7.239003177000056,-0.0394531039999984,0.0331326439999985,0.000793205
1718276884399194181,0.2805155570000062,0.2141340089999903,7.200155177000058,-0.0409011039999984,0.0311946439999984,0.000503205
1718276884400429471,0.2724255570000062,0.2440790379999904,7.183569177000057,-0.0433831039999984,0.0296316439999985,7.720500000000011e-05
1718276884401641111,0.2729305570000064,0.2839230379999902,7.1519181770000575,-0.0464231039999984,0.0285856439999984,-0.0002167949999999
1718276884402825673,0.281924557000006,0.3139570379999904,7.128939177000059,-0.0495961139999984,0.0284556439999985,0.000159205
1718276884404181715,0.2909335570000064,0.3390350379999902,7.113162177000056,-0.0526071139999984,0.0289646439999985,0.000274205
1718276884404204275,0.3085375570000067,0.3788374379999897,7.081548777000059,-0.0558941139999984,0.0303606439999984,-4.794999999999821e-06
1718276884407771173,0.3303305570000065,0.4063024379999899,7.049672777000058,-0.0586771139999984,0.0320986439999985,-0.0005467949999999
1718276884409221827,0.3433175570000065,0.4432754379999906,7.025988777000057,-0.0600131139999984,0.0326606439999985,-0.000952795
1718276884409228930,0.3643855570000063,0.4603934379999898,6.996126777000056,-0.0596291139999984,0.0317456439999985,-0.0008257949999999
1718276884409237563,0.3810835570000068,0.4749544379999901,6.943495777000058,-0.0583941139999984,0.0301286439999985,-0.0008337949999999
1718276884409276420,0.393601557000006,0.4821354379999902,6.912932777000055,-0.0572351139999984,0.0293286439999985,-0.0012337949999999
1718276884410219268,0.4019485570000064,0.4819864379999905,6.874708777000056,-0.0561571139999984,0.0290966439999985,-0.001630795
1718276884411785780,0.4018925570000068,0.4819894379999899,6.843829777000057,-0.0557221139999984,0.0280886439999985,-0.002037795
1718276884413045782,0.3931895570000061,0.4819564379999899,6.829433777000056,-0.0550541139999984,0.0257906439999985,-0.001649795
1718276884413058384,0.3845225570000061,0.4768994379999907,6.814709777000059,-0.0540061139999984,0.0250136439999985,-0.001515795
1718276884414200902,0.3805125570000061,0.4794454379999904,6.798875777000058,-0.0546281139999984,0.0264546439999985,-0.0017777969999999
1718276884415445006,0.3767865570000063,0.4823054379999903,6.798345777000058,-0.0570021139999984,0.0284056439999985,-0.0016457969999999
1718276884416501043,0.3689255570000068,0.5025324379999903,6.789527777000059,-0.0602591139999984,0.0290026439999985,-0.0017957969999999
1718276884417676472,0.3567875570000068,0.52535743799999,6.773835777000059,-0.0639221139999984,0.0278836439999984,-0.0014287949999999
1718276884418862698,0.3441335570000068,0.5378584379999904,6.766326777000057,-0.0648511139999984,0.0258816439999985,-0.0011807969999999
1718276884420244703,0.3270335570000064,0.5379214379999904,6.758694777000058,-0.0646031139999984,0.0231866439999984,-0.0011967949999999
1718276884420252476,0.2887045570000068,0.5256424379999904,6.734864777000056,-0.0635901139999984,0.0202626439999985,-0.0018757969999999
1718276884421394799,0.2544185570000069,0.5254134379999906,6.719338777000055,-0.0617811139999984,0.0171386439999985,-0.002281797
1718276884422724727,0.2241825570000069,0.5178064379999902,6.712823777000058,-0.0596301139999984,0.0127076439999985,-0.001896797
1718276884423955217,0.2065625570000063,0.4979154379999898,6.707325777000056,-0.0572121139999984,0.0081336439999985,-0.000980795
1718276884425285950,0.1850615570000062,0.48065243799999,6.692168777000056,-0.0558481139999984,0.0052576439999985,-0.0011257949999999
1718276884425292838,0.1724725570000065,0.4734894379999904,6.698804777000056,-0.0565691139999984,0.0045436439999984,-0.0015337969999999
1718276884426403607,0.1686865570000066,0.4861924379999898,6.698476777000058,-0.0590461139999984,0.0053456439999985,-0.0012777969999999
1718276884427620336,0.1692255570000066,0.5063854379999899,6.713140777000059,-0.0623151139999984,0.0058376439999985,-0.001028797
1718276884428846500,0.1741315570000061,0.53411043799999,6.749681777000058,-0.0665941139999984,0.0058926439999985,-0.001185797
1718276884430213441,0.1705605570000061,0.5765944379999904,6.748849777000059,-0.0709101139999984,0.0051506439999985,-0.0009507969999999
1718276884430227592,0.1711275570000064,0.6215134379999903,6.771058177000056,-0.0752001139999984,0.0035946439999985,-0.0005867969999999
1718276884431370512,0.1760885570000062,0.6590814379999897,6.777421177000057,-0.0795861139999984,0.0037656439999985,-0.0006137969999999
1718276884432583147,0.1682495570000061,0.6843294379999905,6.799813177000058,-0.0836591139999984,0.0038516439999985,-0.0001037949999999
1718276884433809809,0.1518405570000062,0.6898664379999904,6.797955177000058,-0.0866371139999984,0.0033106439999985,-0.0006587949999999
1718276884435794674,0.1266835570000067,0.7049654379999903,6.796629177000056,-0.0883881139999984,0.0017186439999985,-0.0010777949999999
1718276884435821288,0.1182405570000067,0.7100434379999904,6.805003177000058,-0.0891921139999984,0.0005556439999985,-0.0004237949999999
1718276884436992855,0.1269985570000062,0.7102680379999904,6.790762177000058,-0.0905281139999984,0.0022226439999985,0.000374205
1718276884438378057,0.1488415570000065,0.7228480379999904,6.812661177000057,-0.0932621139999984,0.0068786439999985,0.000256205
1718276884438402029,0.1838335570000062,0.7479360379999901,6.818128177000056,-0.0976241139999984,0.0138956439999984,-0.0003917949999999
1718276884439532495,0.2231595570000065,0.7853330379999905,6.846628177000058,-0.1027201139999984,0.0216026439999985,-0.000769797
1718276884440767220,0.2709555570000062,0.8081970379999899,6.861155227000055,-0.1082321139999984,0.0283426439999985,-0.000362797
1718276884442006128,0.3014905570000062,0.8112570379999902,6.884385177000057,-0.1124181039999984,0.0336676439999985,0.000575203
1718276884443209175,0.3230475570000065,0.80414703799999,6.892262177000055,-0.1140761039999984,0.0363256439999985,0.000980205
1718276884443225944,0.3271805570000063,0.7965610379999899,6.906478177000058,-0.1130691039999984,0.0371636439999985,0.000195203
1718276884444409128,0.3141415570000063,0.7741180379999901,6.906361177000059,-0.1109001039999984,0.0369616439999985,-0.0001907969999999
1718276884445608830,0.3008455570000067,0.7465920379999897,6.900455177000056,-0.1076991039999984,0.0361286439999985,0.000356203
1718276884446816517,0.2876205570000069,0.7241440379999905,6.909289177000058,-0.1053140989999984,0.0342826439999985,0.000759203
1718276884454018033,0.2747545570000067,0.71187043799999,6.923464177000057,-0.1047760989999984,0.0323096439999985,8.520300000000028e-05
1718276884455900560,0.2663285570000067,0.7071904379999904,6.937312777000056,-0.1054710989999984,0.0302786439999984,-0.0005977969999999
1718276884455915592,0.2579215570000064,0.7025374379999906,6.937835777000059,-0.1063941039999984,0.0288776439999985,-8.079699999999986e-05
1718276884455927895,0.2452915570000067,0.7003114379999904,6.961266777000058,-0.1074960989999984,0.0279026439999985,0.000572203
1718276884455938652,0.2411805570000068,0.7127184379999904,6.968991777000058,-0.1084380989999984,0.0278156439999985,0.000833203
1718276884455948001,0.2414435570000068,0.7227514379999903,6.990288777000057,-0.1098481039999984,0.0281886439999985,0.000164203
1718276884455955042,0.2462065570000062,0.7355524379999906,7.003791777000056,-0.1127710989999984,0.0286376439999985,-0.0003837969999999
1718276884455978071,0.2637485570000062,0.7607394379999899,7.003706777000058,-0.1164530989999984,0.0291696439999985,0.000127203
1718276884455989557,0.2898645570000067,0.7810644379999905,7.033465777000056,-0.1206391039999984,0.0306146439999985,0.0003752029999999
1718276884456361324,0.3116975570000063,0.8084220379999907,7.047716777000058,-0.1236361039999984,0.0342436439999985,0.0002492029999999
1718276884457640652,0.3291375570000061,0.8234250379999903,7.0623577770000585,-0.1258971039999984,0.0371796439999985,0.0002542029999999
