%time,field.layout.data_offset,field.data0,field.data1,field.data2
1718278678148977888,0,-0.2560492157936096,0.360857754945755,9.800016403198242
1718278678148988056,0,-0.2580941021442413,0.359500527381897,9.800012588500977
1718278678150304065,0,-0.2601739764213562,0.3581413328647613,9.800007820129396
1718278678151522654,0,-0.2622818350791931,0.356846272945404,9.79999828338623
1718278678152935870,0,-0.2644039094448089,0.3554195165634155,9.799993515014648
1718278678154215390,0,-0.2664679586887359,0.3539871275424957,9.799988746643066
1718278678154268640,0,-0.2685321569442749,0.3525037765502929,9.799985885620115
1718278678155438020,0,-0.270658016204834,0.3509813249111175,9.799982070922852
1718278678156773939,0,-0.2727386355400085,0.3497405648231506,9.799968719482422
1718278678158023460,0,-0.2748883068561554,0.3483275771141052,9.799959182739258
1718278678158033257,0,-0.2770197987556457,0.346712201833725,9.799956321716309
1718278678159272042,0,-0.2791562080383301,0.3451406359672546,9.799951553344728
1718278678160547560,0,-0.2813422679901123,0.3434925377368927,9.799946784973145
1718278678164627232,0,-0.2835326492786407,0.3420091271400451,9.799935340881348
1718278678167241144,0,-0.2857445180416107,0.3405774533748626,9.799921035766602
1718278678167258814,0,-0.2880108058452606,0.3388500511646271,9.799914360046388
1718278678167316569,0,-0.2902258038520813,0.3371729850769043,9.799907684326172
1718278678167327815,0,-0.2924939393997192,0.3354570567607879,9.799899101257324
1718278678168636341,0,-0.2947528064250946,0.3337196707725525,9.799890518188477
1718278678168662476,0,-0.2970252633094787,0.3318995833396911,9.799883842468262
1718278678168677178,0,-0.2993309497833252,0.3298984467983246,9.799880981445312
1718278678169736744,0,-0.301657110452652,0.328020304441452,9.799872398376465
1718278678170864640,0,-0.3039401471614837,0.3260345757007599,9.7998685836792
1718278678172105950,0,-0.3062397539615631,0.3240709900856018,9.799861907958984
1718278678172126745,0,-0.3085803091526031,0.322039395570755,9.79985523223877
1718278678173320706,0,-0.3109239935874939,0.3198305964469909,9.799854278564451
1718278678174535837,0,-0.3133107721805572,0.3177571892738342,9.799845695495604
1718278678175775224,0,-0.3156197965145111,0.3156614899635315,9.79983901977539
1718278678177040215,0,-0.3179453611373901,0.3135673105716705,9.79983139038086
1718278678177049451,0,-0.3202136158943176,0.3113386332988739,9.79982852935791
1718278678178188248,0,-0.3225094377994537,0.3092007040977478,9.79982089996338
1718278678179406761,0,-0.3248258233070373,0.3069920241832733,9.799813270568848
1718278678180684102,0,-0.3271717131137848,0.3050786852836609,9.799795150756836
1718278678181950541,0,-0.3295116424560547,0.302897036075592,9.799784660339355
1718278678181961704,0,-0.3317914009094238,0.3007485568523407,9.799774169921877
1718278678183137740,0,-0.3341513872146606,0.2986848950386047,9.79975700378418
1718278678184355806,0,-0.3365091681480407,0.2966503798961639,9.799737930297852
1718278678185586692,0,-0.3389272391796112,0.2943820655345917,9.799722671508787
1718278678186833208,0,-0.3412821888923645,0.2923164069652557,9.799702644348145
1718278678188065471,0,-0.343619167804718,0.2903259396553039,9.799680709838867
1718278678188078433,0,-0.3459737300872803,0.2882587909698486,9.79965877532959
1718278678189296439,0,-0.3483299016952514,0.2860633730888366,9.799639701843262
1718278678190503595,0,-0.3506807684898376,0.2840094268321991,9.799614906311035
1718278678191733779,0,-0.3530379235744476,0.2819136083126068,9.799591064453123
1718278678193025873,0,-0.3553324341773987,0.2798957228660583,9.799566268920898
1718278678193049784,0,-0.3576768040657043,0.2777190208435058,9.799542427062988
1718278678194223301,0,-0.3600207269191742,0.2755694687366485,9.799517631530762
1718278678195464711,0,-0.3623672127723694,0.2734339535236358,9.799490928649902
1718278678196746326,0,-0.3647270798683166,0.2713039517402649,9.79946231842041
1718278678197975434,0,-0.3670287728309631,0.2691104412078857,9.799437522888184
1718278678197985476,0,-0.3693496584892273,0.2670373916625976,9.79940700531006
1718278678199173956,0,-0.3717207908630371,0.2650238871574402,9.799371719360352
1718278678200417045,0,-0.3740419745445251,0.2630054652690887,9.79933738708496
1718278678201627450,0,-0.3764434158802032,0.260909765958786,9.799302101135254
1718278678202887395,0,-0.378747284412384,0.2588478922843933,9.799267768859863
1718278678204078611,0,-0.3810799717903137,0.2568702399730682,9.799229621887209
1718278678204090263,0,-0.3834145367145538,0.2549150884151459,9.799189567565918
1718278678205310719,0,-0.3857384324073791,0.2528898417949676,9.799150466918944
1718278678206545343,0,-0.3881305754184723,0.2508457601070404,9.799108505249023
1718278678207747619,0,-0.3905386328697204,0.2488283216953277,9.799064636230469
1718278678209783160,0,-0.3928520977497101,0.2468828111886978,9.799020767211914
1718278678209791698,0,-0.3951990902423858,0.244799867272377,9.798978805541992
1718278678211050094,0,-0.3975221216678619,0.2427858859300613,9.798934936523438
